text,label
"product damaged ga vachindi, so very bad experience. 👎",negative
"🙂 experience normal ga undi, so it was fine.",neutral
"🙂 treatment okay ga undi, so nothing much to say.",neutral
"staff friendly ga behave chesaru kani service slow ga undi, so totally disappointed. 🤦",negative
"story weak ga undi, so inka try cheyanu. 😠",negative
"👏 product quality chala bagundi, so worth the money.",positive
"staff caring ga behave chesaru but staff rude ga behave chesaru, so inka try cheyanu. 🤦",negative
"🤦 staff rude ga behave chesaru, so very bad experience.",negative
"story interesting ga undi, so overall very satisfied. 🔥",positive
"delivery normal time lo vachindi, so average experience overall. 😐",neutral
"second half boring ga undi, so very bad experience. 👎",negative
"second half boring ga undi, so totally disappointed. 😡",negative
"💯 price worth anipinchindi, so definitely recommend chestha.",positive
"food cold ga serve chesaru, so inka try cheyanu. 😤",negative
"🤦 service quick ga undi however price ekkuva anipinchindi, so totally disappointed.",negative
"😊 music chala bagundi, so overall very satisfied.",positive
"food taste super ga undi, so definitely recommend chestha. 😊",positive
"product damaged ga vachindi, so not worth the money. 🤦",negative
"quality average ga undi, so it was fine. 🤔",neutral
"🔥 music chala bagundi, so definitely recommend chestha.",positive
"💔 food cold ga serve chesaru, so very bad experience.",negative
"acting excellent ga chesaru, so happy with the service. 💯",positive
"service slow ga undi, so not worth the money. 👎",negative
"🤔 quality average ga undi, so average experience overall.",neutral
"👏 service quick ga undi, so happy with the service.",positive
"🤔 service okay ga undi, so nothing much to say.",neutral
"💔 length ekkuva undi, so not worth the money.",negative
"😍 treatment effective ga undi, so overall very satisfied.",positive
"💯 treatment effective ga undi, so overall very satisfied.",positive
"💔 refund process slow ga undi, so not worth the money.",negative
"food cold ga serve chesaru kani service quick ga undi, so definitely recommend chestha. 😍",positive
"delivery chala late ayindi, so totally disappointed. 😤",negative
"food cold ga serve chesaru, so not worth the money. 💔",negative
"acting excellent ga chesaru kani length ekkuva undi, so inka try cheyanu. 😤",negative
"🔥 staff caring ga behave chesaru, so happy with the service.",positive
"😍 staff friendly ga behave chesaru, so overall very satisfied.",positive
"💯 story interesting ga undi, so happy with the service.",positive
"food taste super ga undi, so happy with the service. 😍",positive
"😤 second half boring ga undi, so not worth the money.",negative
"treatment effective ga undi, so definitely recommend chestha. 💯",positive
"delivery chala late ayindi, so very bad experience. 👎",negative
"quality average ga undi, so it was fine. 😐",neutral
"food taste super ga undi, so overall very satisfied. 🔥",positive
"😍 music chala bagundi, so happy with the service.",positive
"🙂 service okay ga undi, so it was fine.",neutral
"staff rude ga behave chesaru, so very bad experience. 😤",negative
"👍 food taste super ga undi, so happy with the service.",positive
"service slow ga undi, so very bad experience. 🤦",negative
"💔 billing charges ekkuva anipinchayi, so very bad experience.",negative
"delivery chala late ayindi, so very bad experience. 👎",negative
"💯 story interesting ga undi, so worth the money.",positive
"service slow ga undi, so totally disappointed. 😠",negative
"customer support respond cheyyaledu, so not worth the money. 💔",negative
"😍 packaging neat ga undi, so overall very satisfied.",positive
"staff friendly ga behave chesaru kani food cold ga serve chesaru, so inka try cheyanu. 💔",negative
"delivery fast ga vachindi, so happy with the service. 😍",positive
"👎 price ekkuva anipinchindi, so not worth the money.",negative
"👎 doctors polite ga matladaru but billing charges ekkuva anipinchayi, so totally disappointed.",negative
"treatment effective ga undi, so overall very satisfied. 😍",positive
"waiting time chala ekkuva undi, so very bad experience. 😠",negative
"💯 story interesting ga undi, so happy with the service.",positive
"🤦 treatment effective ga undi kani billing charges ekkuva anipinchayi, so not worth the money.",negative
"💯 music chala bagundi, so overall very satisfied.",positive
"💯 food cold ga serve chesaru but food taste super ga undi, so definitely recommend chestha.",positive
"😊 staff caring ga behave chesaru, so worth the money.",positive
"staff friendly ga behave chesaru, so overall very satisfied. 💯",positive
"🙂 service normal ga undi, so it was fine.",neutral
"story weak ga undi, so not worth the money. 👎",negative
"movie okay ga undi, so average experience overall. 🤔",neutral
"🤔 service normal ga undi, so average experience overall.",neutral
"👏 price worth anipinchindi, so definitely recommend chestha.",positive
"👎 refund process slow ga undi, so very bad experience.",negative
"delivery fast ga vachindi, so overall very satisfied. 👏",positive
"💔 price ekkuva anipinchindi, so not worth the money.",negative
"delivery chala late ayindi however packaging neat ga undi, so definitely recommend chestha. 😊",positive
"🙂 service okay ga undi, so nothing much to say.",neutral
"😍 story interesting ga undi, so worth the money.",positive
"😡 waiting time chala ekkuva undi, so inka try cheyanu.",negative
"service quick ga undi kani price ekkuva anipinchindi, so not worth the money. 😤",negative
"story interesting ga undi, so overall very satisfied. 😍",positive
"😊 acting excellent ga chesaru, so worth the money.",positive
"experience average, so nothing much to say. 😶",neutral
"time pass movie, so average experience overall. 🙂",neutral
"🙂 time pass movie, so it was fine.",neutral
"music chala bagundi, so overall very satisfied. 🔥",positive
"😤 food cold ga serve chesaru, so inka try cheyanu.",negative
"😠 waiting time chala ekkuva undi, so not worth the money.",negative
"😠 second half boring ga undi, so totally disappointed.",negative
"🔥 product quality chala bagundi, so definitely recommend chestha.",positive
"customer support respond cheyyaledu, so inka try cheyanu. 😠",negative
"length ekkuva undi but music chala bagundi, so overall very satisfied. 😊",positive
"😐 treatment okay ga undi, so nothing much to say.",neutral
"👍 acting excellent ga chesaru, so overall very satisfied.",positive
"😡 second half boring ga undi, so totally disappointed.",negative
"delivery fast ga vachindi, so overall very satisfied. 😊",positive
"delivery chala late ayindi, so not worth the money. 👎",negative
"product okay ga undi, so nothing much to say. 🙂",neutral
"billing charges ekkuva anipinchayi, so totally disappointed. 😤",negative
"😍 food cold ga serve chesaru however staff friendly ga behave chesaru, so worth the money.",positive
"staff rude ga behave chesaru, so totally disappointed. 😡",negative
"music chala bagundi, so happy with the service. 😊",positive
"delivery normal time lo vachindi, so nothing much to say. 😐",neutral
"👏 food taste super ga undi, so definitely recommend chestha.",positive
"😊 service quick ga undi, so worth the money.",positive
"length ekkuva undi, so very bad experience. 😠",negative
"price ekkuva anipinchindi, so inka try cheyanu. 👎",negative
"packaging neat ga undi, so worth the money. 😊",positive
"treatment effective ga undi, so definitely recommend chestha. 💯",positive
"music chala bagundi, so overall very satisfied. 👍",positive
"waiting time chala ekkuva undi, so not worth the money. 👎",negative
"product quality chala bagundi, so happy with the service. 💯",positive
"🙂 service normal ga undi, so nothing much to say.",neutral
"😍 food taste super ga undi, so overall very satisfied.",positive
"😍 story interesting ga undi, so definitely recommend chestha.",positive
"story interesting ga undi, so worth the money. 😊",positive
"💔 second half boring ga undi, so inka try cheyanu.",negative
"food taste super ga undi, so worth the money. 👏",positive
"😡 product quality chala bagundi however product damaged ga vachindi, so not worth the money.",negative
"story interesting ga undi, so worth the money. 👏",positive
"waiting time chala ekkuva undi, so very bad experience. 😠",negative
"length ekkuva undi, so totally disappointed. 💔",negative
"price ekkuva anipinchindi, so not worth the money. 😤",negative
"delivery chala late ayindi, so not worth the money. 👎",negative
"🤔 quality average ga undi, so nothing much to say.",neutral
"service slow ga undi, so not worth the money. 😡",negative
"😐 food average ga undi, so average experience overall.",neutral
"😐 experience normal ga undi, so average experience overall.",neutral
"story weak ga undi, so inka try cheyanu. 😡",negative
"service normal ga undi, so average experience overall. 🤔",neutral
"product damaged ga vachindi, so inka try cheyanu. 💔",negative
"experience average, so nothing much to say. 😶",neutral
"💔 product damaged ga vachindi, so inka try cheyanu.",negative
"delivery chala late ayindi, so inka try cheyanu. 🤦",negative
"😤 staff rude ga behave chesaru, so totally disappointed.",negative
"😠 refund process slow ga undi, so inka try cheyanu.",negative
"😤 product damaged ga vachindi, so totally disappointed.",negative
"😡 story weak ga undi, so very bad experience.",negative
"customer support respond cheyyaledu, so totally disappointed. 😤",negative
"😠 food cold ga serve chesaru, so totally disappointed.",negative
"🤦 staff rude ga behave chesaru, so inka try cheyanu.",negative
"quality average ga undi, so it was fine. 😐",neutral
"😠 price ekkuva anipinchindi, so totally disappointed.",negative
"staff caring ga behave chesaru, so happy with the service. 🔥",positive
"billing charges ekkuva anipinchayi, so not worth the money. 😡",negative
"😍 service quick ga undi, so happy with the service.",positive
"experience average, so it was fine. 🤔",neutral
"🤔 time pass movie, so nothing much to say.",neutral
"👍 treatment effective ga undi, so happy with the service.",positive
"😤 staff rude ga behave chesaru, so not worth the money.",negative
"😊 delivery fast ga vachindi, so overall very satisfied.",positive
"💔 customer support respond cheyyaledu, so not worth the money.",negative
"service quick ga undi, so definitely recommend chestha. 🔥",positive
"delivery normal time lo vachindi, so average experience overall. 🙂",neutral
"staff caring ga behave chesaru, so overall very satisfied. 😊",positive
"🤔 experience normal ga undi, so nothing much to say.",neutral
"food cold ga serve chesaru, so totally disappointed. 🤦",negative
"billing charges ekkuva anipinchayi, so very bad experience. 😤",negative
"acting excellent ga chesaru but length ekkuva undi, so not worth the money. 😡",negative
"👎 doctors polite ga matladaru however billing charges ekkuva anipinchayi, so totally disappointed.",negative
"price ekkuva anipinchindi, so totally disappointed. 😡",negative
"😡 music chala bagundi but length ekkuva undi, so inka try cheyanu.",negative
"😐 service normal ga undi, so it was fine.",neutral
"😤 product damaged ga vachindi, so not worth the money.",negative
"😊 story interesting ga undi, so worth the money.",positive
"food average ga undi, so average experience overall. 🤔",neutral
"customer support respond cheyyaledu, so not worth the money. 😡",negative
"👏 treatment effective ga undi, so definitely recommend chestha.",positive
"music chala bagundi, so overall very satisfied. 😊",positive
"story interesting ga undi, so worth the money. 😊",positive
"staff rude ga behave chesaru, so not worth the money. 😤",negative
"movie okay ga undi, so nothing much to say. 😶",neutral
"packaging neat ga undi, so worth the money. 💯",positive
"product damaged ga vachindi, so inka try cheyanu. 😡",negative
"💔 story weak ga undi, so totally disappointed.",negative
"😠 acting excellent ga chesaru still length ekkuva undi, so inka try cheyanu.",negative
"😊 price worth anipinchindi, so happy with the service.",positive
"delivery fast ga vachindi, so happy with the service. 👏",positive
"😊 staff friendly ga behave chesaru, so definitely recommend chestha.",positive
"acting excellent ga chesaru however length ekkuva undi, so not worth the money. 👎",negative
"😍 product quality chala bagundi, so overall very satisfied.",positive
"😡 price ekkuva anipinchindi, so very bad experience.",negative
"👏 waiting time chala ekkuva undi kani treatment effective ga undi, so happy with the service.",positive
"treatment okay ga undi, so average experience overall. 😐",neutral
"customer support respond cheyyaledu but product quality chala bagundi, so definitely recommend chestha. 💯",positive
"price worth anipinchindi, so worth the money. 🔥",positive
"💔 product damaged ga vachindi, so not worth the money.",negative
"👍 packaging neat ga undi, so worth the money.",positive
"😠 delivery chala late ayindi, so not worth the money.",negative
"staff caring ga behave chesaru however billing charges ekkuva anipinchayi, so inka try cheyanu. 👎",negative
"price ekkuva anipinchindi, so not worth the money. 😤",negative
"👍 food taste super ga undi, so worth the money.",positive
"😍 length ekkuva undi however story interesting ga undi, so definitely recommend chestha.",positive
"👍 product quality chala bagundi, so happy with the service.",positive
"🤦 food cold ga serve chesaru, so totally disappointed.",negative
"👎 food cold ga serve chesaru, so very bad experience.",negative
"😡 customer support respond cheyyaledu, so very bad experience.",negative
"🔥 staff caring ga behave chesaru, so happy with the service.",positive
"👍 packaging neat ga undi, so worth the money.",positive
"😡 story weak ga undi, so not worth the money.",negative
"💔 length ekkuva undi, so very bad experience.",negative
"😡 price worth anipinchindi but refund process slow ga undi, so totally disappointed.",negative
"😠 service quick ga undi but price ekkuva anipinchindi, so not worth the money.",negative
"🤦 length ekkuva undi, so very bad experience.",negative
"price worth anipinchindi but customer support respond cheyyaledu, so very bad experience. 💔",negative
"quality average ga undi, so nothing much to say. 😐",neutral
"food cold ga serve chesaru, so very bad experience. 💔",negative
"staff caring ga behave chesaru still staff rude ga behave chesaru, so totally disappointed. 🤦",negative
"👏 service quick ga undi, so definitely recommend chestha.",positive
"music chala bagundi, so definitely recommend chestha. 👍",positive
"price ekkuva anipinchindi, so very bad experience. 💔",negative
"staff rude ga behave chesaru, so totally disappointed. 🤦",negative
"experience normal ga undi, so nothing much to say. 🙂",neutral
"story interesting ga undi, so overall very satisfied. 👏",positive
"waiting time chala ekkuva undi, so not worth the money. 💔",negative
"💔 length ekkuva undi, so inka try cheyanu.",negative
"staff rude ga behave chesaru however doctors polite ga matladaru, so happy with the service. 👏",positive
"😐 time pass movie, so nothing much to say.",neutral
"treatment effective ga undi, so happy with the service. 💯",positive
"food taste super ga undi, so happy with the service. 😍",positive
"product damaged ga vachindi, so very bad experience. 😠",negative
"👎 service slow ga undi, so not worth the money.",negative
"😐 experience normal ga undi, so it was fine.",neutral
"😤 billing charges ekkuva anipinchayi, so inka try cheyanu.",negative
"🙂 experience average, so it was fine.",neutral
"music chala bagundi, so happy with the service. 👏",positive
"🔥 acting excellent ga chesaru, so worth the money.",positive
"😠 story weak ga undi, so not worth the money.",negative
"billing charges ekkuva anipinchayi, so inka try cheyanu. 💔",negative
"👎 food cold ga serve chesaru, so very bad experience.",negative
"😊 treatment effective ga undi, so definitely recommend chestha.",positive
"😊 treatment effective ga undi, so definitely recommend chestha.",positive
"🤔 experience normal ga undi, so average experience overall.",neutral
"music chala bagundi, so happy with the service. 😊",positive
"quality average ga undi, so nothing much to say. 😶",neutral
"😠 doctors polite ga matladaru however staff rude ga behave chesaru, so very bad experience.",negative
"🔥 music chala bagundi, so overall very satisfied.",positive
"👏 customer support respond cheyyaledu however packaging neat ga undi, so definitely recommend chestha.",positive
"😤 food cold ga serve chesaru, so very bad experience.",negative
"price ekkuva anipinchindi, so inka try cheyanu. 👎",negative
"😊 second half boring ga undi however acting excellent ga chesaru, so worth the money.",positive
"😡 billing charges ekkuva anipinchayi, so very bad experience.",negative
"billing charges ekkuva anipinchayi, so totally disappointed. 😠",negative
"😐 service okay ga undi, so average experience overall.",neutral
"experience average, so it was fine. 🙂",neutral
"😍 food taste super ga undi, so worth the money.",positive
"acting excellent ga chesaru, so overall very satisfied. 👏",positive
"price worth anipinchindi, so happy with the service. 🔥",positive
"💔 service slow ga undi, so totally disappointed.",negative
"staff caring ga behave chesaru, so worth the money. 😊",positive
"😠 staff caring ga behave chesaru kani waiting time chala ekkuva undi, so very bad experience.",negative
"treatment effective ga undi, so happy with the service. 😍",positive
"😐 experience normal ga undi, so it was fine.",neutral
"delivery fast ga vachindi, so overall very satisfied. 😍",positive
"😡 price ekkuva anipinchindi, so totally disappointed.",negative
"acting excellent ga chesaru, so worth the money. 👍",positive
"😊 acting excellent ga chesaru, so overall very satisfied.",positive
"acting excellent ga chesaru, so worth the money. 💯",positive
"billing charges ekkuva anipinchayi, so totally disappointed. 😠",negative
"staff caring ga behave chesaru, so definitely recommend chestha. 😊",positive
"🤔 story average ga undi, so it was fine.",neutral
"👍 delivery chala late ayindi however delivery fast ga vachindi, so worth the money.",positive
"story interesting ga undi, so definitely recommend chestha. 💯",positive
"🤔 service okay ga undi, so it was fine.",neutral
"price ekkuva anipinchindi, so not worth the money. 💔",negative
"story interesting ga undi, so happy with the service. 😍",positive
"😠 delivery chala late ayindi, so inka try cheyanu.",negative
"story interesting ga undi, so definitely recommend chestha. 😊",positive
"delivery fast ga vachindi, so overall very satisfied. 👍",positive
"🤦 customer support respond cheyyaledu, so totally disappointed.",negative
"delivery fast ga vachindi, so happy with the service. 😍",positive
"waiting time chala ekkuva undi, so totally disappointed. 💔",negative
"treatment okay ga undi, so average experience overall. 🤔",neutral
"doctors polite ga matladaru however billing charges ekkuva anipinchayi, so inka try cheyanu. 😠",negative
"💯 music chala bagundi, so worth the money.",positive
"🔥 staff friendly ga behave chesaru, so overall very satisfied.",positive
"😍 staff caring ga behave chesaru, so definitely recommend chestha.",positive
"staff caring ga behave chesaru, so definitely recommend chestha. 💯",positive
"story average ga undi, so nothing much to say. 🤔",neutral
"quality average ga undi, so average experience overall. 🙂",neutral
"treatment effective ga undi still staff rude ga behave chesaru, so inka try cheyanu. 😠",negative
"😊 acting excellent ga chesaru, so happy with the service.",positive
"staff caring ga behave chesaru, so happy with the service. 😊",positive
"🤦 product damaged ga vachindi, so very bad experience.",negative
"😡 refund process slow ga undi, so not worth the money.",negative
"🤦 story weak ga undi, so very bad experience.",negative
"food taste super ga undi, so definitely recommend chestha. 😊",positive
"length ekkuva undi, so totally disappointed. 💔",negative
"food cold ga serve chesaru however food taste super ga undi, so happy with the service. 👏",positive
"customer support respond cheyyaledu, so inka try cheyanu. 😤",negative
"🔥 staff caring ga behave chesaru, so worth the money.",positive
"💯 packaging neat ga undi, so worth the money.",positive
"😤 second half boring ga undi, so very bad experience.",negative
"😊 food taste super ga undi, so overall very satisfied.",positive
"experience normal ga undi, so average experience overall. 😐",neutral
"movie okay ga undi, so nothing much to say. 😶",neutral
"treatment effective ga undi, so definitely recommend chestha. 🔥",positive
"treatment effective ga undi, so happy with the service. 👏",positive
"price worth anipinchindi however customer support respond cheyyaledu, so totally disappointed. 😡",negative
"product okay ga undi, so average experience overall. 😐",neutral
"length ekkuva undi, so very bad experience. 😡",negative
"treatment effective ga undi, so worth the money. 😍",positive
"👎 staff caring ga behave chesaru but staff rude ga behave chesaru, so very bad experience.",negative
"second half boring ga undi however music chala bagundi, so definitely recommend chestha. 🔥",positive
"😤 price ekkuva anipinchindi, so very bad experience.",negative
"music chala bagundi, so worth the money. 😊",positive
"🙂 time pass movie, so average experience overall.",neutral
"service quick ga undi but price ekkuva anipinchindi, so inka try cheyanu. 😤",negative
"service slow ga undi, so totally disappointed. 💔",negative
"😐 service normal ga undi, so it was fine.",neutral
"😍 staff caring ga behave chesaru, so definitely recommend chestha.",positive
"food cold ga serve chesaru however staff friendly ga behave chesaru, so overall very satisfied. 😊",positive
"product okay ga undi, so it was fine. 🙂",neutral
"💯 acting excellent ga chesaru, so definitely recommend chestha.",positive
"💯 acting excellent ga chesaru, so definitely recommend chestha.",positive
"service quick ga undi, so overall very satisfied. 🔥",positive
"story weak ga undi, so inka try cheyanu. 🤦",negative
"🔥 service quick ga undi, so worth the money.",positive
"quality average ga undi, so it was fine. 🙂",neutral
"🙂 time pass movie, so it was fine.",neutral
"🤔 experience average, so nothing much to say.",neutral
"🤦 staff caring ga behave chesaru kani billing charges ekkuva anipinchayi, so very bad experience.",negative
"💯 staff caring ga behave chesaru, so definitely recommend chestha.",positive
"waiting time chala ekkuva undi but treatment effective ga undi, so happy with the service. 💯",positive
"😤 delivery chala late ayindi, so very bad experience.",negative
"😍 delivery chala late ayindi kani packaging neat ga undi, so happy with the service.",positive
"💔 service slow ga undi, so very bad experience.",negative
"😊 doctors polite ga matladaru, so definitely recommend chestha.",positive
"refund process slow ga undi, so very bad experience. 🤦",negative
"billing charges ekkuva anipinchayi, so inka try cheyanu. 😠",negative
"😊 service slow ga undi but service quick ga undi, so definitely recommend chestha.",positive
"💯 staff rude ga behave chesaru still staff caring ga behave chesaru, so happy with the service.",positive
"🤦 product damaged ga vachindi, so inka try cheyanu.",negative
"delivery chala late ayindi but price worth anipinchindi, so overall very satisfied. 👍",positive
"customer support respond cheyyaledu, so totally disappointed. 💔",negative
"staff friendly ga behave chesaru, so overall very satisfied. 👍",positive
"💔 price ekkuva anipinchindi, so very bad experience.",negative
"💯 service quick ga undi, so worth the money.",positive
"second half boring ga undi, so totally disappointed. 💔",negative
"🤔 food average ga undi, so nothing much to say.",neutral
"doctors polite ga matladaru, so overall very satisfied. 💯",positive
"💔 music chala bagundi but story weak ga undi, so very bad experience.",negative
"💔 service quick ga undi kani food cold ga serve chesaru, so inka try cheyanu.",negative
"👏 product quality chala bagundi, so worth the money.",positive
"treatment effective ga undi, so happy with the service. 🔥",positive
"😤 second half boring ga undi, so very bad experience.",negative
"product damaged ga vachindi, so not worth the money. 🤦",negative
"💯 music chala bagundi, so happy with the service.",positive
"delivery chala late ayindi, so inka try cheyanu. 😡",negative
"👏 staff caring ga behave chesaru, so definitely recommend chestha.",positive
"food taste super ga undi, so worth the money. 😍",positive
"delivery fast ga vachindi, so worth the money. 😍",positive
"price ekkuva anipinchindi, so not worth the money. 💔",negative
"customer support respond cheyyaledu, so totally disappointed. 😡",negative
"refund process slow ga undi, so not worth the money. 😠",negative
"story interesting ga undi still second half boring ga undi, so not worth the money. 😠",negative
"👍 story interesting ga undi, so definitely recommend chestha.",positive
"😤 staff friendly ga behave chesaru but food cold ga serve chesaru, so totally disappointed.",negative
"experience average, so it was fine. 🤔",neutral
"💯 staff caring ga behave chesaru, so happy with the service.",positive
"🔥 billing charges ekkuva anipinchayi but staff caring ga behave chesaru, so overall very satisfied.",positive
"😐 food average ga undi, so average experience overall.",neutral
"service quick ga undi, so happy with the service. 💯",positive
"🙂 quality average ga undi, so average experience overall.",neutral
"price ekkuva anipinchindi but service quick ga undi, so worth the money. 💯",positive
"waiting time chala ekkuva undi, so inka try cheyanu. 😡",negative
"product okay ga undi, so it was fine. 😶",neutral
"price ekkuva anipinchindi, so not worth the money. 👎",negative
"customer support respond cheyyaledu, so inka try cheyanu. 👎",negative
"product damaged ga vachindi, so inka try cheyanu. 😡",negative
"treatment okay ga undi, so nothing much to say. 🙂",neutral
"😤 product quality chala bagundi however customer support respond cheyyaledu, so very bad experience.",negative
"👎 waiting time chala ekkuva undi, so inka try cheyanu.",negative
"service slow ga undi, so not worth the money. 🤦",negative
"🔥 staff caring ga behave chesaru, so definitely recommend chestha.",positive
"movie okay ga undi, so it was fine. 🙂",neutral
"waiting time chala ekkuva undi, so not worth the money. 🤦",negative
"food cold ga serve chesaru, so not worth the money. 💔",negative
"price ekkuva anipinchindi, so totally disappointed. 🤦",negative
"💔 waiting time chala ekkuva undi, so not worth the money.",negative
"price ekkuva anipinchindi however service quick ga undi, so definitely recommend chestha. 👏",positive
"💔 price ekkuva anipinchindi, so not worth the money.",negative
"length ekkuva undi, so not worth the money. 💔",negative
"staff rude ga behave chesaru, so very bad experience. 💔",negative
"product quality chala bagundi, so overall very satisfied. 😍",positive
"doctors polite ga matladaru, so worth the money. 💯",positive
"😠 story interesting ga undi but length ekkuva undi, so not worth the money.",negative
"💯 doctors polite ga matladaru, so happy with the service.",positive
"treatment effective ga undi, so happy with the service. 😍",positive
"😍 second half boring ga undi however music chala bagundi, so overall very satisfied.",positive
"product okay ga undi, so nothing much to say. 🙂",neutral
"👎 service slow ga undi, so inka try cheyanu.",negative
"😶 experience average, so average experience overall.",neutral
"experience average, so nothing much to say. 🙂",neutral
"service slow ga undi however service quick ga undi, so definitely recommend chestha. 👍",positive
"food cold ga serve chesaru, so totally disappointed. 😠",negative
"👏 price worth anipinchindi, so definitely recommend chestha.",positive
"food cold ga serve chesaru, so very bad experience. 💔",negative
"price ekkuva anipinchindi but food taste super ga undi, so definitely recommend chestha. 😍",positive
"delivery normal time lo vachindi, so it was fine. 😐",neutral
"service slow ga undi, so inka try cheyanu. 😡",negative
"staff caring ga behave chesaru however billing charges ekkuva anipinchayi, so totally disappointed. 🤦",negative
"😤 price ekkuva anipinchindi, so inka try cheyanu.",negative
"price ekkuva anipinchindi, so totally disappointed. 😤",negative
"staff friendly ga behave chesaru, so overall very satisfied. 😍",positive
"refund process slow ga undi still product quality chala bagundi, so overall very satisfied. 😍",positive
"😍 story interesting ga undi, so definitely recommend chestha.",positive
"service quick ga undi, so overall very satisfied. 🔥",positive
"product damaged ga vachindi kani packaging neat ga undi, so happy with the service. 😍",positive
"🤦 length ekkuva undi, so totally disappointed.",negative
"👎 treatment effective ga undi kani billing charges ekkuva anipinchayi, so very bad experience.",negative
"😠 treatment effective ga undi kani waiting time chala ekkuva undi, so very bad experience.",negative
"length ekkuva undi, so inka try cheyanu. 👎",negative
"😠 customer support respond cheyyaledu, so inka try cheyanu.",negative
"price ekkuva anipinchindi still service quick ga undi, so definitely recommend chestha. 👍",positive
"🔥 service quick ga undi, so happy with the service.",positive
"🔥 food taste super ga undi, so overall very satisfied.",positive
"👎 waiting time chala ekkuva undi, so not worth the money.",negative
"food taste super ga undi kani service slow ga undi, so inka try cheyanu. 👎",negative
"acting excellent ga chesaru, so happy with the service. 👏",positive
"food taste super ga undi, so worth the money. 🔥",positive
"🤔 service okay ga undi, so it was fine.",neutral
"packaging neat ga undi, so happy with the service. 😊",positive
"second half boring ga undi kani story interesting ga undi, so happy with the service. 😍",positive
"😊 packaging neat ga undi, so overall very satisfied.",positive
"food taste super ga undi, so happy with the service. 🔥",positive
"product okay ga undi, so it was fine. 😐",neutral
"waiting time chala ekkuva undi kani treatment effective ga undi, so happy with the service. 😍",positive
"😠 service slow ga undi, so totally disappointed.",negative
"👍 acting excellent ga chesaru, so happy with the service.",positive
"time pass movie, so average experience overall. 😶",neutral
"story weak ga undi kani story interesting ga undi, so worth the money. 💯",positive
"staff caring ga behave chesaru but billing charges ekkuva anipinchayi, so inka try cheyanu. 😡",negative
"😤 customer support respond cheyyaledu, so very bad experience.",negative
"🤔 delivery normal time lo vachindi, so it was fine.",neutral
"story weak ga undi kani acting excellent ga chesaru, so overall very satisfied. 👍",positive
"👏 food taste super ga undi, so worth the money.",positive
"🤔 story average ga undi, so it was fine.",neutral
"😠 price ekkuva anipinchindi, so not worth the money.",negative
"treatment effective ga undi, so definitely recommend chestha. 😍",positive
"price worth anipinchindi, so definitely recommend chestha. 👍",positive
"food cold ga serve chesaru but food taste super ga undi, so worth the money. 🔥",positive
"💔 service quick ga undi however price ekkuva anipinchindi, so not worth the money.",negative
"😶 delivery normal time lo vachindi, so it was fine.",neutral
"waiting time chala ekkuva undi, so totally disappointed. 👎",negative
"food taste super ga undi, so definitely recommend chestha. 🔥",positive
"delivery chala late ayindi, so inka try cheyanu. 🤦",negative
"doctors polite ga matladaru, so overall very satisfied. 🔥",positive
"😶 service okay ga undi, so it was fine.",neutral
"food average ga undi, so it was fine. 😶",neutral
"second half boring ga undi, so very bad experience. 😤",negative
"time pass movie, so nothing much to say. 😶",neutral
"🔥 waiting time chala ekkuva undi but treatment effective ga undi, so overall very satisfied.",positive
"💯 service quick ga undi, so happy with the service.",positive
"👍 acting excellent ga chesaru, so happy with the service.",positive
"👍 product quality chala bagundi, so worth the money.",positive
"packaging neat ga undi, so happy with the service. 😍",positive
"staff friendly ga behave chesaru, so worth the money. 😍",positive
"staff rude ga behave chesaru, so very bad experience. 😠",negative
"service quick ga undi, so happy with the service. 😊",positive
"😍 price worth anipinchindi, so definitely recommend chestha.",positive
"👎 delivery fast ga vachindi but product damaged ga vachindi, so not worth the money.",negative
"🔥 delivery fast ga vachindi, so happy with the service.",positive
"doctors polite ga matladaru, so overall very satisfied. 🔥",positive
"😤 food cold ga serve chesaru, so inka try cheyanu.",negative
"price ekkuva anipinchindi, so inka try cheyanu. 🤦",negative
"💯 music chala bagundi, so worth the money.",positive
"🙂 service normal ga undi, so it was fine.",neutral
"😡 story interesting ga undi still story weak ga undi, so inka try cheyanu.",negative
"story interesting ga undi, so worth the money. 💯",positive
"packaging neat ga undi kani product damaged ga vachindi, so inka try cheyanu. 👎",negative
"😶 story average ga undi, so nothing much to say.",neutral
"😐 quality average ga undi, so average experience overall.",neutral
"🔥 acting excellent ga chesaru, so definitely recommend chestha.",positive
"experience average, so average experience overall. 🙂",neutral
"😍 treatment effective ga undi, so worth the money.",positive
"doctors polite ga matladaru, so worth the money. 👏",positive
"food taste super ga undi, so happy with the service. 👍",positive
"delivery normal time lo vachindi, so it was fine. 😶",neutral
"waiting time chala ekkuva undi, so very bad experience. 💔",negative
"staff friendly ga behave chesaru, so happy with the service. 👏",positive
"staff rude ga behave chesaru, so very bad experience. 😡",negative
"staff rude ga behave chesaru however doctors polite ga matladaru, so definitely recommend chestha. 😊",positive
"service quick ga undi, so happy with the service. 👏",positive
"😠 waiting time chala ekkuva undi, so totally disappointed.",negative
"🔥 music chala bagundi, so overall very satisfied.",positive
"staff rude ga behave chesaru, so totally disappointed. 💔",negative
"staff friendly ga behave chesaru still price ekkuva anipinchindi, so inka try cheyanu. 😠",negative
"acting excellent ga chesaru kani second half boring ga undi, so very bad experience. 🤦",negative
